date,average_UF_minus_FINE,max_UF_minus_FINE,min_UF_minus_FINE,p25_UF_minus_FINE,p50_UF_minus_FINE,p75_UF_minus_FINE,geometric_mean_daily_mean_nm,geometric_std_daily_mean_nm,geometric_mean_smallest_25pct_daily_mean_nm,geometric_mean_smallest_50pct_daily_mean_nm,geometric_mean_smallest_75pct_daily_mean_nm,geometric_std_smallest_25pct_daily_mean_nm,geometric_std_smallest_50pct_daily_mean_nm,geometric_std_smallest_75pct_daily_mean_nm,label_code,label_class,event_class,is_event
11/26/2023,394.8202621,3654.81,0.54003906,13.4243775,73.776855,262.74781,49.73907638,2.004770832,26.65411115,30.30590284,39.15199539,1.736486112,1.793409725,1.899912034,e,Class I,event,1
11/27/2023,515.1852407,1708.9355,0.9604492,112.44678,446.67773,733.48145,42.24014939,1.906739586,30.43919455,36.11054173,39.34340746,1.775027778,1.793930555,1.850467594,e,Class I,event,1
11/28/2023,92.29291611,337.79785,0.59277344,45.858887,82.10156,112.984865,52.62091309,2.0030625,36.47931963,42.7032987,48.53404163,1.887388887,1.912298607,1.947157408,e,Class I,event,1
11/29/2023,241.1646974,4009.5674,0.46191406,29.0430905,94.31836,227.757325,49.97670488,2.039725691,40.36411105,43.34559719,46.72478704,1.906777778,1.936979166,1.992610086,b,Class II,event,1
11/30/2023,26.12228706,53.629883,2.6433105,8.564453,26.46582,39.32617,81.58478463,1.98877778,60.60981936,67.82628444,73.54113874,1.75525,1.866298617,1.937671297,n,nonevent,non_event,0
12/1/2023,189.9301788,1234.5315,1.3087158,4.965759325,11.8657225,103.2394095,90.71881852,2.093512199,76.43181904,83.70640955,87.18388359,1.923416664,2.006208329,2.046334883,n,nonevent,non_event,0
12/2/2023,8.026062111,29.980103,0.15942383,1.223266613,4.06134035,14.4818115,100.8643406,2.298392372,71.472403,82.05731275,92.88422715,2.018875013,2.096465291,2.192157416,u,undefined,non_event,0
12/3/2023,182.5658576,1216.8262,0.037353516,22.861938,94.99365,319.5298,45.50402788,2.231180556,21.39466667,27.25836806,35.24194914,1.751164382,1.898124995,2.095504629,e,Class I,event,1
12/4/2023,231.2410736,2061.1064,1.3640137,47.6009535,105.738525,234.3482675,29.86170834,1.666628477,24.21065278,26.25886807,28.02734263,1.531328773,1.566791671,1.62060551,e,Class I,event,1
12/5/2023,446.9865547,1952.4053,25.45996,76.03003,235.51416,684.70387,31.54325003,1.743854168,21.61897227,25.25527779,28.62699539,1.648152777,1.682503451,1.710472223,e,Class I,event,1
12/6/2023,177.1216813,660.3208,53.933105,97.454225,120.839355,217.8949575,39.41103478,1.925611108,32.96802772,34.40425005,36.01279166,1.801547949,1.839527777,1.877851851,e,Class I,event,1
12/7/2023,63.43371201,161.8313,17.882568,45.674805,58.117188,72.35205,70.07662145,2.012697917,54.75074991,62.18661096,66.26841195,1.892902772,1.935847221,1.972981483,n,nonevent,non_event,0
12/8/2023,81.69499287,943.6349,0.8354492,42.5357055,74.19702,110.96411,69.09823359,2.095919863,35.04997222,50.95911127,60.3508514,1.87291667,1.967472227,2.036758142,e,Class I,event,1
12/9/2023,651.0451729,2388.588,14.8029785,53.851806,474.4474,940.26355,27.25581944,1.902538197,17.23083323,20.11346528,24.21238425,1.706959996,1.759662069,1.831078704,e,Class I,event,1
12/10/2023,410.9495531,3372.4734,82.04492,182.9787575,236.42529,394.8366725,25.50784031,1.815201391,21.37479173,22.40983339,23.25726394,1.677152783,1.729583336,1.762898152,e,Class I,event,1
12/11/2023,278.9857393,2315.599,16.238281,64.729858,117.961914,385.52198,37.07377766,1.860204863,27.79674999,31.24965278,34.09230084,1.808452059,1.83143046,1.842814815,e,Class I,event,1
12/12/2023,121.5918562,781.1904,18.52832,65.8936175,95.046385,143.92236,55.3996146,1.927704864,41.35876396,46.85526387,51.8582639,1.85583334,1.876589046,1.893657409,n,nonevent,non_event,0
12/13/2023,61.98146023,221.5835,0.24487305,21.8443605,45.891357,86.11377,81.66832305,1.929055557,69.06875001,74.43172235,78.21588447,1.827202702,1.859455173,1.886944698,n,nonevent,non_event,0
12/14/2023,102.1743318,3614.2002,0.0625,24.2919315,51.8050535,96.334778,81.94093729,1.938452964,62.90133307,72.69652785,78.19971619,1.709180565,1.797193107,1.858520934,u,undefined,non_event,0
12/15/2023,20.3939784,641.38525,0.020019531,3.9411621,9.624756,15.6519775,91.68428128,1.886340276,81.00937488,85.4065694,88.64197683,1.711236113,1.782569442,1.827317971,n,nonevent,non_event,0
12/16/2023,228.2982411,1347.5806,0.06335449,10.1411745,91.606445,278,59.36159378,2.11755556,26.53577773,34.1331737,46.85778703,1.934972228,1.983250002,2.039513896,e,Class I,event,1
12/17/2023,76.70840623,623.7012,3.5236816,29.859375,48.72583,74.6452625,48.15044799,1.941583335,37.63820844,41.15197229,45.0208751,1.8469863,1.874319446,1.900523152,b,Class II,event,1
12/18/2023,683.016557,3543.1235,2.668213,32.2613525,260.7129,879.72168,30.67819099,2.01438542,20.89508324,24.2282916,28.20416209,1.74551389,1.863694445,1.928453705,e,Class I,event,1
12/19/2023,202.7172549,893.9746,6.676758,82.0073225,146.64148,188.78204,38.67661109,1.977017362,31.22218053,32.54552775,34.17623149,1.891630132,1.929895832,1.957009173,u,undefined,non_event,0
12/20/2023,12.63759612,41.33618,0.08154297,3.6572876,7.1738282,22.904175,75.61259703,1.992034727,65.15794388,68.58215928,71.46250896,1.903459467,1.921579314,1.946518524,n,nonevent,non_event,0
12/21/2023,10.44080524,18.944092,3.9033203,5.5300293,11.172119,14.021484,80.95547933,2.015291672,72.26795843,74.9850973,78.04805109,1.898430559,1.941020836,1.970722228,u,undefined,non_event,0
12/22/2023,375.1451253,2062.809,0.30212402,12.04669188,147.279905,545.353905,83.20481505,2.221916078,61.42552813,71.09546903,76.71301912,1.956722212,2.066153842,2.131158873,e,Class I,event,1
12/23/2023,9.750674673,50.44043,0.005371094,3.06201175,6.43237315,12.4094695,90.06161459,2.116930558,71.02554162,77.66244427,83.62817114,1.979878371,2.017138893,2.059410137,n,nonevent,non_event,0
12/24/2023,32.1297842,169.32861,0.48999023,10.3746035,25.6026615,44.00692875,47.40657294,1.99130556,26.4809721,30.61269436,37.21821291,1.749180555,1.844062073,1.922073736,e,Class I,event,1
12/25/2023,42.10335879,245.25647,0.14187622,5.3017578,17.2514955,35.378784,39.83287491,2.180770826,30.82638876,34.29784026,37.2113055,2.001178069,2.066687495,2.120820267,b,Class II,event,1
12/26/2023,401.1422836,7146.267,2.213379,33.13201925,75.850005,154.3696625,36.90189243,2.108197918,27.67051389,30.27549999,33.74167139,1.693458334,1.78659722,1.953277777,u,undefined,non_event,0
12/27/2023,28.68912446,139.3985,0.032928467,6.8434753,21.724243,42.381317,54.69146172,2.644777776,43.48934714,47.95767358,51.2886944,2.488027778,2.558715277,2.604499995,u,undefined,non_event,0
12/28/2023,17.77763999,63.92102,0.10040283,6.3549195,13.237396,25.18548575,60.29289235,2.463996527,49.48658344,53.64975696,56.75823607,2.323277771,2.381215273,2.425763888,u,undefined,non_event,0
12/29/2023,506.3796879,2212.846,1.2084961,40.845825,121.3219,826.7312,40.63825084,2.071344946,29.13855574,34.95152089,37.78769299,1.760763153,1.850201384,1.938520928,e,Class I,event,1
